#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 482: Flattop Mtn., MT
# 
# Data items provided in this file:
#
# Element Name                Value Type               Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value                    None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Water Equivalent       Median (1991-2020)       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Water Equivalent       % of median (1991-2020)  None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth                  Value                    None           Instantaneous - Start of Day  N/A        Inches              N/A           SNWD          Total snow depth                                                                                   
# Precipitation Accumulation  Value                    None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Precipitation Accumulation  Median (1991-2020)       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Precipitation Accumulation  % of median (1991-2020)  None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value                    None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value                    None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value                    None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Flattop Mtn. (482) 
# Montana  SNOTEL Site - 6300 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Sep 7, 2023, 12:53:10 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Median Snow Water Equivalent (1991-2020) (in) Start of Day Values,Snow Water Equivalent % of Median (1991-2020),Snow Depth (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Median Precipitation Accumulation (1991-2020) (in) Start of Day Values,Precipitation Accumulation % of Median (1991-2020),Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF)
2015-06-16,0.0,21.0,0,0,54.3,64.0,85,62.6,33.8,48.2
2015-06-17,0.0,20.5,0,0,54.3,64.0,85,59.9,41.2,50.5
2015-06-18,0.0,19.2,0,0,54.3,65.2,83,64.8,39.4,52.2
2015-06-19,0.0,18.0,0,0,54.3,65.3,83,59.7,43.3,51.4
2015-06-20,0.0,16.6,0,0,54.4,66.2,82,58.6,37.0,47.8
2015-06-21,0.0,15.2,0,0,54.4,66.4,82,61.2,33.6,47.5
2015-06-22,0.0,14.4,0,0,54.4,66.6,82,64.2,35.1,49.6
2015-06-23,0.0,13.8,0,0,54.4,66.8,81,64.9,39.7,52.3
2015-06-24,0.0,13.2,0,0,54.4,67.0,81,68.2,37.6,52.9
2015-06-25,0.0,12.4,0,0,54.4,67.0,81,72.9,47.8,60.4
2015-06-26,0.0,11.2,0,0,54.4,67.3,81,78.4,46.0,62.2
2015-06-27,0.0,10.0,0,0,54.4,67.5,81,82.4,51.4,66.9
2015-06-28,0.0,8.4,0,0,54.4,67.5,81,85.8,54.1,70.0
2015-06-29,0.0,6.8,0,0,54.4,67.5,81,77.4,56.1,66.7
2015-06-30,0.0,5.0,0,0,54.4,67.9,80,73.9,52.5,63.3
2015-07-01,0.0,2.8,0,0,54.4,68.3,80,72.1,48.7,60.4
2015-07-02,0.0,1.3,0,0,54.4,68.6,79,76.8,44.2,60.6
2015-07-03,0.0,0.5,0,0,54.4,68.8,79,79.7,49.3,64.4
2015-07-04,0.0,0.0,,0,54.4,68.8,79,77.7,43.2,60.4
2015-07-05,0.0,0.0,,0,54.5,68.9,79,47.7,34.0,40.8
2015-07-06,0.0,0.0,,0,54.9,69.0,80,66.9,32.0,49.5
2015-07-07,0.0,0.0,,0,54.9,69.0,80,64.0,41.4,52.7
2015-07-08,0.0,0.0,,0,54.9,69.2,79,72.3,39.7,56.1
2015-07-09,0.0,0.0,,0,54.9,69.2,79,76.8,46.2,61.5
2015-07-10,0.0,0.0,,0,54.9,69.2,79,77.2,49.3,63.3
2015-07-11,0.0,0.0,,0,54.9,69.4,79,58.8,49.6,54.1
2015-07-12,0.0,0.0,,0,54.9,69.4,79,63.7,51.1,57.4
2015-07-13,0.0,0.0,,0,54.9,69.5,79,64.2,46.6,55.4
2015-07-14,0.0,0.0,,0,55.0,69.5,79,61.5,40.6,51.1
2015-07-15,0.0,0.0,,0,55.0,69.5,79,64.4,39.4,51.8
2015-07-16,0.0,0.0,,0,55.1,69.5,79,55.6,40.3,47.8
2015-07-17,0.0,0.0,,0,55.3,69.5,80,43.9,35.8,39.9
2015-07-18,0.0,0.0,,0,55.7,69.5,80,64.8,34.5,49.6
2015-07-19,0.0,0.0,,0,55.7,69.5,80,71.1,41.5,56.3
2015-07-20,0.0,0.0,,0,55.7,69.6,80,69.3,47.7,58.5
2015-07-21,0.0,0.0,,0,55.9,69.6,80,73.0,46.8,59.9
2015-07-22,0.0,0.0,,0,55.9,69.6,80,66.9,43.9,55.4
2015-07-23,0.0,0.0,,0,55.9,69.6,80,67.3,40.1,53.6
2015-07-24,0.0,0.0,,0,55.9,69.6,80,67.6,45.3,56.5
2015-07-25,0.0,0.0,,0,55.9,69.6,80,59.7,45.0,52.3
2015-07-26,0.0,0.0,,0,56.1,69.6,81,58.6,39.0,48.9
2015-07-27,0.0,0.0,,0,56.1,69.6,81,49.6,38.3,43.9
2015-07-28,0.0,0.0,,0,56.2,69.6,81,55.9,36.9,46.4
2015-07-29,0.0,0.0,,0,56.2,69.6,81,67.3,36.7,52.0
2015-07-30,0.0,0.0,,0,56.2,69.6,81,74.8,41.5,58.3
2015-07-31,0.0,0.0,,0,56.2,69.6,81,79.2,46.0,62.6
2015-08-01,0.0,0.0,,0,56.2,69.6,81,81.7,47.8,64.8
2015-08-02,0.0,0.0,,0,56.2,69.6,81,79.3,43.2,61.2
2015-08-03,0.0,0.0,,0,56.2,69.6,81,84.6,52.2,68.4
2015-08-04,0.0,0.0,,0,56.2,69.6,81,68.7,47.1,57.9
2015-08-05,0.0,0.0,,0,56.2,69.6,81,68.2,43.9,44.1
2015-08-06,0.0,0.0,,0,56.2,69.6,81,51.6,41.9,46.8
2015-08-07,0.0,0.0,,0,56.4,69.8,81,65.3,35.4,50.4
2015-08-08,0.0,0.0,,0,56.4,69.8,81,72.7,40.5,56.5
2015-08-09,0.0,0.0,,0,56.4,69.8,81,71.8,44.2,57.9
2015-08-10,0.0,0.0,,0,56.4,69.9,81,77.2,46.4,61.9
2015-08-11,0.0,0.0,,0,56.4,70.3,80,79.9,45.0,62.4
2015-08-12,0.0,0.0,,0,56.4,70.3,80,81.7,53.4,67.6
2015-08-13,0.0,0.0,,0,56.4,70.4,80,82.0,52.0,66.9
2015-08-14,0.0,0.0,,0,56.4,70.5,80,81.0,47.8,64.4
2015-08-15,0.0,0.0,,0,56.6,70.5,80,49.6,38.3,43.9
2015-08-16,0.0,0.0,,0,56.8,70.5,81,58.8,38.1,48.6
2015-08-17,0.0,0.0,,0,56.8,70.5,81,61.3,36.3,48.9
2015-08-18,0.0,0.0,,0,56.8,70.5,81,61.9,40.1,51.1
2015-08-19,0.0,0.0,,0,56.8,70.6,80,70.2,40.3,55.2
2015-08-20,0.0,0.0,,0,56.8,70.6,80,65.1,44.2,54.7
2015-08-21,0.0,0.0,,0,56.8,70.6,80,56.3,31.5,43.9
2015-08-22,0.0,0.0,,0,56.9,70.6,81,56.5,28.9,42.8
2015-08-23,0.0,0.0,,0,56.9,70.6,81,66.6,31.5,48.9
2015-08-24,0.0,0.0,,0,56.9,70.6,81,71.4,43.2,57.2
2015-08-25,0.0,0.0,,0,56.9,70.6,81,73.0,45.3,59.2
2015-08-26,0.0,0.0,,0,56.9,70.8,80,77.9,47.3,62.2
2015-08-27,0.0,0.0,,0,56.9,70.8,80,73.0,48.2,60.6
2015-08-28,0.0,0.0,,0,56.9,70.8,80,68.7,45.3,57.0
2015-08-29,0.0,0.0,,0,56.9,70.8,80,70.0,45.1,57.6
2015-08-30,0.0,0.0,,0,56.9,70.8,80,52.2,36.3,44.2
2015-08-31,0.0,0.0,,0,57.3,70.8,81,48.7,39.2,43.9
2015-09-01,0.0,0.0,,0,57.3,70.9,81,59.9,44.6,52.2
2015-09-02,0.0,0.0,,0,57.3,71.0,81,54.0,38.5,45.7
2015-09-03,0.0,0.0,,0,57.3,71.2,80,43.3,34.5,38.8
2015-09-04,0.0,0.0,,0,57.5,71.2,81,42.6,31.1,36.9
2015-09-05,0.0,0.0,,0,57.5,71.2,81,35.8,30.7,33.3
2015-09-06,0.6,0.0,,5,58.4,71.4,82,38.1,30.6,33.4
2015-09-07,0.9,0.0,,6,59.1,71.4,83,43.2,32.7,37.9
2015-09-08,0.5,0.0,,3,59.1,71.4,83,41.2,33.6,37.4
2015-09-09,0.3,0.0,,2,59.2,71.4,83,52.3,37.8,45.0
2015-09-10,0.1,0.0,,1,59.2,71.5,83,63.0,34.7,48.9
2015-09-11,0.0,0.0,,0,59.2,71.5,83,67.5,38.3,52.9
2015-09-12,0.0,0.0,,0,59.2,71.6,83,70.0,41.0,55.4
2015-09-13,0.0,0.0,,0,59.2,71.7,83,63.0,41.5,52.2
2015-09-14,0.0,0.0,,0,59.2,72.1,82,50.9,36.0,43.5
2015-09-15,0.0,0.0,,0,59.4,72.2,82,45.0,26.8,36.0
2015-09-16,0.0,0.0,,0,59.6,72.2,83,44.8,29.1,36.5
2015-09-17,0.0,0.0,,0,59.6,72.6,82,50.4,27.1,39.2
2015-09-18,0.0,0.0,,0,59.7,72.6,82,45.1,39.9,42.4
2015-09-19,0.0,0.0,,0,59.7,72.7,82,48.9,41.4,45.3
2015-09-20,0.0,0.0,,0,59.7,72.8,82,56.8,44.8,50.7
2015-09-21,0.0,0.0,,0,60.1,73.0,82,55.2,36.5,46.6
2015-09-22,0.0,0.0,,0,60.7,73.4,83,58.5,35.1,44.6
2015-09-23,0.0,0.0,,0,60.7,73.8,82,59.9,35.6,46.0
2015-09-24,0.0,0.0,,0,60.7,73.8,82,63.7,35.1,48.2
2015-09-25,0.0,0.0,,0,60.7,73.9,82,68.7,43.9,57.6
2015-09-26,0.0,0.0,,0,60.7,74.0,82,55.0,43.5,50.0
2015-09-27,0.0,0.0,,0,60.8,74.0,82,51.3,31.8,41.2
2015-09-28,0.0,0.0,,0,60.8,74.0,82,55.0,28.6,39.2
2015-09-29,0.0,0.0,,0,60.8,74.0,82,56.1,31.5,43.0
2015-09-30,0.0,0.0,,0,60.8,74.0,82,61.3,34.7,45.7
2015-10-01,0.0,0.0,,0,0.0,0.0,,62.8,41.0,49.6
2015-10-02,0.0,0.0,,0,0.0,0.0,,59.9,37.4,46.6
2015-10-03,0.1,0.1,100,1,0.1,0.2,50,40.1,30.6,34.3
2015-10-04,0.0,0.2,0,0,0.1,0.2,50,46.9,27.7,34.3
2015-10-05,0.0,0.0,,0,0.1,0.4,25,53.4,28.8,38.1
2015-10-06,0.0,0.0,,0,0.1,0.7,14,56.8,34.0,44.1
2015-10-07,0.0,0.1,0,0,0.1,0.8,13,50.2,38.8,44.2
2015-10-08,0.0,0.2,0,0,0.2,0.8,25,45.3,40.5,42.4
2015-10-09,0.0,0.0,,0,0.2,1.2,17,55.9,39.6,47.7
2015-10-10,0.0,0.0,,0,0.2,1.2,17,52.5,34.7,46.8
2015-10-11,0.0,0.2,0,0,0.5,1.2,42,41.5,35.8,39.0
2015-10-12,0.0,0.2,0,0,0.8,1.4,57,50.2,30.2,40.6
2015-10-13,0.0,0.4,0,0,0.8,1.7,47,50.4,32.9,44.4
2015-10-14,0.0,0.4,0,0,0.8,1.8,44,49.5,28.8,39.6
2015-10-15,0.0,0.6,0,0,0.8,2.2,36,50.0,26.8,35.8
2015-10-16,0.0,0.6,0,0,0.8,2.2,36,56.1,31.1,40.6
2015-10-17,0.0,0.6,0,0,0.8,2.3,35,64.8,35.8,44.6
2015-10-18,0.0,0.6,0,0,0.8,2.6,31,52.2,40.1,44.8
2015-10-19,0.0,0.6,0,0,0.8,2.7,30,48.7,37.9,43.5
2015-10-20,0.0,0.6,0,0,0.8,2.8,29,43.2,27.3,38.3
2015-10-21,0.0,0.7,0,0,1.0,3.0,33,46.2,28.4,37.9
2015-10-22,0.0,1.0,0,0,1.0,3.6,28,42.8,29.8,36.5
2015-10-23,0.0,1.2,0,0,1.0,3.8,26,41.4,26.4,32.2
2015-10-24,0.0,1.2,0,0,1.0,4.0,25,45.5,25.7,32.2
2015-10-25,0.0,1.4,0,0,1.0,4.0,25,46.8,26.4,33.4
2015-10-26,0.0,1.5,0,0,1.0,4.3,23,39.0,29.5,34.7
2015-10-27,0.2,1.6,13,1,1.2,4.5,27,36.3,28.8,33.3
2015-10-28,0.2,1.6,13,1,1.3,4.6,28,36.0,27.1,31.3
2015-10-29,0.2,1.8,11,1,1.3,5.0,26,35.4,30.0,34.3
2015-10-30,0.3,2.1,14,1,1.5,5.4,28,37.0,33.1,35.1
2015-10-31,1.1,2.2,50,4,2.6,5.6,46,39.9,34.0,36.5
2015-11-01,1.7,2.2,77,5,4.3,5.8,74,36.9,31.3,33.6
2015-11-02,2.2,2.4,92,6,5.3,5.8,91,34.7,21.7,30.4
2015-11-03,2.5,2.7,93,9,5.7,6.2,92,36.0,18.1,25.3
2015-11-04,2.4,2.9,83,8,5.7,6.3,90,30.4,14.0,23.2
2015-11-05,2.4,3.2,75,8,5.8,6.7,87,27.3,21.6,24.3
2015-11-06,2.6,3.4,76,10,6.0,6.8,88,27.7,22.3,24.8
2015-11-07,2.6,3.6,72,10,6.0,7.6,79,35.6,27.1,31.3
2015-11-08,2.7,3.6,75,10,6.0,7.8,77,34.2,31.8,33.1
2015-11-09,2.9,3.6,81,12,6.3,7.9,80,32.9,15.8,27.1
2015-11-10,3.0,3.6,83,13,6.5,8.0,81,25.7,10.6,19.9
2015-11-11,3.0,3.7,81,13,6.5,8.1,80,27.3,23.0,24.4
2015-11-12,3.3,4.2,79,15,7.0,8.2,85,26.2,21.2,23.4
2015-11-13,3.3,4.5,73,14,7.0,8.2,85,35.6,25.7,32.2
2015-11-14,4.7,4.6,102,17,8.9,8.6,103,35.6,31.1,33.4
2015-11-15,5.6,4.6,122,18,10.5,8.8,119,40.8,27.9,33.4
2015-11-16,5.5,5.0,110,17,10.5,9.0,117,32.2,20.1,24.4
2015-11-17,5.6,5.2,108,18,10.6,9.4,113,34.5,20.1,27.9
2015-11-18,7.2,5.4,133,28,12.6,9.8,129,28.0,17.4,20.5
2015-11-19,7.6,5.8,131,32,12.9,10.2,126,23.2,16.3,19.9
2015-11-20,7.6,5.8,131,31,13.1,10.6,124,19.8,1.8,13.5
2015-11-21,7.6,6.7,113,30,13.1,11.0,119,23.7,8.1,15.6
2015-11-22,7.6,7.0,109,29,13.1,11.2,117,35.2,10.9,21.9
2015-11-23,7.6,7.3,104,29,13.3,12.2,109,35.1,20.7,28.0
2015-11-24,7.6,7.6,100,28,13.3,12.4,107,32.4,5.9,16.9
2015-11-25,7.7,7.8,99,30,13.4,12.6,106,19.9,-2.2,9.5
2015-11-26,7.7,8.0,96,29,13.4,13.2,102,27.3,5.7,12.4
2015-11-27,7.7,8.2,94,29,13.5,13.6,99,27.7,5.0,14.4
2015-11-28,7.8,8.6,91,28,13.5,14.1,96,36.3,16.0,22.1
2015-11-29,7.8,8.8,89,28,13.5,14.2,95,39.4,17.6,24.1
2015-11-30,7.8,9.1,86,27,13.5,14.5,93,29.3,8.1,16.9
2015-12-01,7.8,9.7,80,27,13.5,14.9,91,23.9,5.2,12.2
2015-12-02,7.9,10.0,79,27,13.6,15.2,89,27.1,18.0,25.3
2015-12-03,8.0,10.2,78,28,13.7,15.6,88,38.8,27.0,33.3
2015-12-04,8.2,10.5,78,27,13.9,16.0,87,34.5,28.4,30.9
2015-12-05,9.0,10.8,83,31,14.7,16.2,91,31.3,25.2,27.9
2015-12-06,9.1,10.8,84,34,14.9,16.4,91,32.9,29.8,31.3
2015-12-07,9.4,10.8,87,34,15.3,16.6,92,32.4,29.7,30.9
2015-12-08,9.9,11.5,86,38,15.9,16.6,96,37.9,30.6,34.0
2015-12-09,11.1,12.2,91,39,17.6,17.3,102,37.6,27.3,32.7
2015-12-10,11.4,12.7,90,39,19.4,18.0,108,30.2,22.1,26.2
2015-12-11,12.0,12.9,93,45,20.0,18.6,108,29.1,24.4,26.6
2015-12-12,12.2,13.0,94,44,20.1,18.8,107,27.9,23.4,26.1
2015-12-13,12.6,13.2,95,48,20.5,19.1,107,28.2,16.3,25.2
2015-12-14,13.0,13.7,95,51,21.1,19.4,109,23.2,10.9,15.6
2015-12-15,13.0,13.7,95,49,21.1,20.0,106,22.6,17.6,20.3
2015-12-16,13.2,14.4,92,51,21.3,20.3,105,19.9,2.8,14.2
2015-12-17,13.2,14.4,92,51,21.4,20.7,103,17.2,0.5,9.9
2015-12-18,13.2,14.4,92,50,21.5,20.8,103,29.3,13.5,24.3
2015-12-19,14.2,14.5,98,55,22.4,21.6,104,27.7,21.4,24.4
2015-12-20,14.5,14.8,98,57,22.8,22.2,103,23.0,20.1,21.4
2015-12-21,14.9,15.6,96,61,23.3,22.4,104,24.8,19.9,21.9
2015-12-22,15.3,15.6,98,64,23.7,22.4,106,23.2,18.0,20.1
2015-12-23,15.6,15.6,100,65,24.0,22.5,107,22.1,11.3,17.6
2015-12-24,15.8,16.0,99,66,24.2,22.6,107,22.3,7.9,17.6
2015-12-25,16.7,16.7,100,75,25.2,22.8,111,19.8,1.2,12.2
2015-12-26,16.7,16.8,99,72,25.2,22.8,111,15.8,12.6,14.2
2015-12-27,16.7,17.0,98,69,25.2,23.0,110,19.2,8.2,14.7
2015-12-28,16.7,17.4,96,67,25.2,23.2,109,21.4,7.3,16.7
2015-12-29,16.8,17.6,95,66,25.3,23.6,107,19.0,3.9,9.9
2015-12-30,16.8,17.6,95,65,25.3,23.6,107,15.6,4.6,9.9
2015-12-31,16.8,17.8,94,63,25.3,24.0,105,13.6,4.3,8.8
2016-01-01,16.9,17.8,95,61,25.4,24.1,105,11.8,2.7,7.5
2016-01-02,16.9,18.1,93,61,25.4,24.3,105,28.9,10.8,17.8
2016-01-03,16.9,18.8,90,60,25.4,24.8,102,28.2,7.9,19.4
2016-01-04,17.0,18.8,90,60,25.5,25.2,101,38.5,24.1,28.8
2016-01-05,17.0,19.0,89,58,25.5,25.5,100,34.9,23.9,29.8
2016-01-06,17.1,19.4,88,58,25.6,25.8,99,34.2,23.0,27.1
2016-01-07,17.1,19.6,87,58,25.6,26.0,98,25.2,11.1,17.1
2016-01-08,17.1,20.0,86,58,25.7,26.6,97,22.5,10.9,15.8
2016-01-09,17.1,20.4,84,58,25.7,27.0,95,23.7,16.9,19.9
2016-01-10,17.2,20.6,84,58,25.8,27.3,95,23.0,18.0,19.6
2016-01-11,17.3,21.2,82,59,25.9,28.2,92,22.5,17.4,19.9
2016-01-12,17.4,21.4,81,60,26.0,28.2,92,29.1,21.2,26.1
2016-01-13,17.8,21.8,82,61,26.4,28.9,91,32.7,28.9,30.9
2016-01-14,18.4,22.2,83,63,26.9,29.4,92,29.7,21.4,25.7
2016-01-15,19.0,23.2,82,69,27.6,29.5,94,24.3,19.6,21.4
2016-01-16,19.1,23.5,81,69,27.6,29.6,93,24.8,17.2,21.0
2016-01-17,19.3,24.2,80,70,27.8,30.3,92,31.8,23.5,27.7
2016-01-18,19.7,24.4,81,70,28.2,30.4,93,30.7,26.6,28.9
2016-01-19,20.1,24.6,82,70,28.6,31.0,92,30.4,26.1,27.5
2016-01-20,20.3,24.8,82,71,28.8,31.0,93,29.1,24.8,27.0
2016-01-21,20.8,25.0,83,76,29.2,31.0,94,35.1,24.1,28.0
2016-01-22,21.2,25.1,84,76,29.6,31.0,95,37.6,30.2,33.8
2016-01-23,21.9,25.1,87,77,30.6,31.1,98,33.6,19.2,28.0
2016-01-24,22.2,25.4,87,78,30.9,31.4,98,32.7,16.5,26.2
2016-01-25,22.5,25.8,87,80,31.3,32.2,97,27.7,23.0,24.4
2016-01-26,22.6,25.8,88,79,31.3,32.9,95,31.3,23.0,27.5
2016-01-27,22.8,26.1,87,79,31.5,33.4,94,35.1,30.6,33.1
2016-01-28,23.2,26.4,88,79,32.0,33.4,96,36.3,29.7,33.8
2016-01-29,23.8,26.8,89,80,32.5,33.8,96,29.8,24.6,27.0
2016-01-30,24.1,27.6,87,83,32.8,34.5,95,27.9,19.4,22.8
2016-01-31,24.2,28.0,86,84,32.9,34.8,95,24.8,16.3,20.3
2016-02-01,24.2,28.3,86,83,32.9,34.9,94,23.9,10.9,16.5
2016-02-02,24.2,28.7,84,82,33.0,35.0,94,24.6,13.3,18.1
2016-02-03,24.2,28.8,84,81,33.0,35.0,94,19.8,3.7,15.1
2016-02-04,24.4,28.8,85,84,33.2,35.4,94,28.8,19.6,23.5
2016-02-05,24.9,28.8,86,89,33.6,36.0,93,31.3,22.8,27.3
2016-02-06,25.1,29.0,87,87,33.9,36.0,94,31.3,22.6,26.6
2016-02-07,25.3,29.0,87,85,34.1,36.8,93,30.2,11.7,22.6
2016-02-08,25.3,29.1,87,84,34.1,37.6,91,36.3,22.6,28.0
2016-02-09,25.3,29.3,86,82,34.4,38.2,90,43.0,21.7,30.6
2016-02-10,25.3,29.6,85,81,34.4,38.3,90,43.2,24.8,34.0
2016-02-11,25.4,29.7,86,80,34.5,38.6,89,41.4,27.9,33.3
2016-02-12,25.4,29.9,85,79,34.5,38.6,89,37.6,27.7,33.4
2016-02-13,25.6,30.2,85,80,35.0,38.6,91,34.5,25.9,29.5
2016-02-14,26.3,30.2,87,83,35.6,38.8,92,32.7,25.9,29.1
2016-02-15,26.9,30.5,88,85,36.1,38.9,93,35.8,30.4,32.7
2016-02-16,27.3,31.3,87,86,36.5,38.9,94,37.0,31.1,33.6
2016-02-17,27.8,31.4,89,88,37.0,38.9,95,39.7,32.2,35.1
2016-02-18,28.0,31.6,89,86,37.2,38.9,96,36.0,27.5,31.8
2016-02-19,28.5,32.1,89,90,37.7,39.0,97,32.4,26.6,29.3
2016-02-20,29.1,32.4,90,93,38.3,39.2,98,30.6,23.4,26.4
2016-02-21,30.2,32.8,92,106,39.4,39.4,100,33.3,9.7,22.8
2016-02-22,30.3,33.1,92,104,39.5,40.0,99,29.1,20.3,25.0
2016-02-23,30.3,33.8,90,100,39.5,40.6,97,27.5,9.9,19.4
2016-02-24,30.3,34.0,89,99,39.5,40.8,97,34.9,9.3,19.0
2016-02-25,30.3,34.2,89,97,39.5,41.2,96,39.2,13.8,22.8
2016-02-26,30.3,35.0,87,96,39.6,42.2,94,43.3,18.5,29.5
2016-02-27,30.3,35.4,86,94,39.7,42.7,93,38.5,30.6,34.3
2016-02-28,30.5,35.4,86,94,39.9,42.8,93,35.6,27.9,32.0
2016-02-29,31.0,35.5,87,95,40.4,43.0,94,29.1,25.2,26.6
2016-03-01,31.5,35.7,88,98,41.0,43.2,95,33.3,17.6,27.3
2016-03-02,32.1,35.9,89,102,41.6,43.5,96,31.5,25.3,28.2
2016-03-03,32.4,36.4,89,102,41.8,44.0,95,34.5,26.2,30.9
2016-03-04,32.7,37.1,88,103,42.1,44.3,95,40.1,28.0,32.9
2016-03-05,32.7,37.5,87,101,42.3,44.6,95,38.1,28.4,35.1
2016-03-06,33.0,37.6,88,100,42.5,45.0,94,39.2,28.0,33.3
2016-03-07,33.0,37.8,87,100,43.4,45.3,96,38.8,25.2,30.0
2016-03-08,33.3,38.2,87,98,43.5,45.4,96,32.4,18.7,26.8
2016-03-09,33.4,38.5,87,98,43.5,45.6,95,30.7,14.9,24.8
2016-03-10,33.6,39.0,86,98,43.7,46.0,95,36.5,28.0,31.5
2016-03-11,35.1,39.2,90,106,44.7,46.5,96,46.2,22.6,33.1
2016-03-12,35.2,39.8,88,104,45.4,47.0,97,37.9,26.4,33.4
2016-03-13,35.8,40.0,90,106,45.8,47.0,97,34.5,23.4,27.9
2016-03-14,36.3,40.0,91,107,46.6,47.4,98,31.6,23.2,26.1
2016-03-15,36.6,40.2,91,108,47.0,47.6,99,30.2,22.3,24.4
2016-03-16,37.1,40.4,92,111,47.4,48.0,99,32.4,18.1,23.5
2016-03-17,37.3,40.8,91,113,47.6,48.4,98,32.4,7.0,18.9
2016-03-18,37.5,40.9,92,111,47.7,48.8,98,34.3,3.9,16.2
2016-03-19,37.8,41.2,92,109,47.7,48.9,98,41.5,7.3,22.6
2016-03-20,37.6,41.6,90,108,47.7,49.0,97,53.1,19.8,34.0
2016-03-21,37.6,41.8,90,106,47.7,49.1,97,40.3,20.7,32.4
2016-03-22,37.7,42.2,89,105,47.9,49.7,96,32.2,20.1,25.5
2016-03-23,37.8,42.8,88,105,48.0,49.8,96,34.2,25.7,29.1
2016-03-24,38.2,43.0,89,107,48.3,49.8,97,36.5,25.7,28.6
2016-03-25,39.1,43.5,90,115,49.2,50.0,98,36.7,19.0,27.5
2016-03-26,39.4,43.6,90,116,49.5,50.0,99,34.3,18.7,27.9
2016-03-27,39.4,43.8,90,114,49.5,50.2,99,32.4,15.6,25.7
2016-03-28,39.7,44.0,90,115,49.8,50.2,99,29.8,21.2,26.1
2016-03-29,41.2,44.1,93,135,51.3,50.8,101,42.3,16.5,28.0
2016-03-30,41.3,44.2,93,129,51.4,50.9,101,42.4,15.8,32.2
2016-03-31,41.5,44.2,94,126,51.6,51.0,101,41.4,23.0,31.6
2016-04-01,41.6,43.8,95,124,51.7,51.3,101,50.9,21.9,34.2
2016-04-02,41.6,43.8,95,121,51.7,51.4,101,51.6,32.5,43.7
2016-04-03,41.3,43.9,94,115,51.7,51.4,101,54.7,30.9,42.1
2016-04-04,40.9,44.0,93,111,51.7,51.6,100,46.8,28.2,33.8
2016-04-05,41.4,44.4,93,112,52.2,52.6,99,38.7,28.2,31.5
2016-04-06,41.9,44.4,94,116,52.7,53.0,99,41.0,30.6,34.9
2016-04-07,41.9,44.4,94,114,52.7,53.1,99,54.3,25.5,37.4
2016-04-08,41.8,44.7,94,110,52.7,53.1,99,62.4,30.2,46.6
