Run   obj.function   par_x01   par_x02   par_x03   par_x04   par_x05   par_x06   par_x07   par_x08   par_x09   par_x10   par_x11   par_x12   par_x13   par_x14   par_x15   par_x16   par_x17   par_x18   par_x19   par_x20   par_x21   par_x22   par_x23   par_x24   par_x25   par_x26   par_x27   par_x28   par_x29   par_x32   par_x33   par_x34   par_x35   par_x36   par_x37   par_x38   par_x39   par_x40   par_x53   par_x54   par_x55   par_x56   par_x57   par_x58   par_x59   par_x60   par_x61   par_x62   par_x63   par_x64
1625   -7.05E-01   1.05E-01   1.04E-01   1.85E-01   3.27E-01   2.11E+00   5.42E-02   6.91E+00   3.02E+00   6.96E+00   6.74E+00   9.74E-01   7.55E-01   9.81E-01   7.66E-01   5.37E-01   5.76E-01   9.66E-02   6.97E-02   1.27E-01   6.61E+00   3.09E+01   1.50E-01   1.51E-01   5.97E-02   3.61E-01   3.89E+00   1.72E-01   3.21E-01   4.37E-01   6.93E+00   6.96E+00   4.24E+00   4.84E+00   -1.14E-02   -4.44E-01   2.14E+00   1.20E+00   7.19E-02   2.56E-02   3.80E-02   7.90E-02   1.32E-01   7.95E-02   9.60E-02   1.29E+01   1.84E+01   1.78E+01   6.21E+00   8.60E-01   2.56E-01
1626   -7.77E-01   1.05E-01   1.04E-01   1.06E-01   3.27E-01   2.89E+00   4.65E-02   6.54E+00   3.02E+00   6.96E+00   4.73E+00   9.74E-01   7.55E-01   1.01E+00   7.66E-01   5.20E-01   5.76E-01   9.66E-02   6.04E-03   1.27E-01   3.71E+00   7.04E+01   1.50E-01   1.51E-01   5.97E-02   3.61E-01   2.62E+00   1.72E-01   2.97E-01   3.81E-01   6.40E+00   6.96E+00   4.24E+00   4.84E+00   6.06E-02   -4.44E-01   2.14E+00   1.48E+00   2.11E-02   4.83E-02   3.80E-02   9.14E-02   1.32E-01   1.19E-01   3.55E-02   1.29E+01   1.84E+01   1.78E+01   6.21E+00   8.60E-01   2.40E-01
1627   -7.92E-01   1.05E-01   1.04E-01   1.85E-01   3.27E-01   2.89E+00   4.45E-02   6.91E+00   1.57E+00   6.96E+00   6.75E+00   9.74E-01   7.55E-01   9.81E-01   7.66E-01   5.37E-01   5.93E-01   8.41E-02   6.04E-03   1.27E-01   3.71E+00   7.04E+01   1.50E-01   1.51E-01   5.97E-02   3.58E-01   1.04E+00   1.72E-01   2.35E-01   3.81E-01   5.80E+00   6.96E+00   4.24E+00   4.84E+00   -1.14E-02   -4.44E-01   2.14E+00   1.48E+00   7.19E-02   4.83E-02   3.80E-02   1.25E-01   1.13E-01   7.95E-02   3.55E-02   1.29E+01   1.84E+01   1.78E+01   6.24E+00   8.60E-01   2.56E-01
1628   -6.83E-01   1.05E-01   2.08E-01   1.85E-01   3.27E-01   2.89E+00   4.65E-02   6.49E+00   3.50E+00   6.96E+00   4.73E+00   9.74E-01   7.55E-01   9.81E-01   7.93E-01   5.37E-01   5.76E-01   9.66E-02   6.04E-03   1.27E-01   3.71E+00   7.04E+01   2.52E-01   1.51E-01   1.78E-01   3.61E-01   1.04E+00   1.72E-01   2.35E-01   3.81E-01   6.93E+00   6.96E+00   4.24E+00   4.84E+00   1.36E-02   -4.57E-01   2.14E+00   1.48E+00   7.19E-02   2.40E-02   3.80E-02   9.14E-02   1.56E-01   7.95E-02   3.55E-02   1.29E+01   1.84E+01   1.78E+01   6.21E+00   9.40E-01   2.56E-01
1629   -7.75E-01   1.05E-01   1.04E-01   1.85E-01   3.27E-01   2.89E+00   4.65E-02   6.91E+00   3.02E+00   6.96E+00   4.73E+00   9.74E-01   8.37E-01   9.81E-01   7.47E-01   5.37E-01   6.04E-01   9.66E-02   1.39E-02   1.27E-01   3.71E+00   7.98E+01   1.50E-01   1.51E-01   5.97E-02   3.61E-01   1.04E+00   1.72E-01   2.35E-01   3.81E-01   6.93E+00   6.00E+00   4.24E+00   4.84E+00   -2.17E-01   -4.44E-01   2.14E+00   1.30E+00   7.19E-02   4.83E-02   4.96E-02   1.27E-01   1.32E-01   7.95E-02   3.55E-02   1.29E+01   1.84E+01   1.78E+01   6.91E+00   8.60E-01   2.56E-01
1630   -6.90E-01   1.97E-01   1.04E-01   6.77E-01   3.27E-01   2.78E+00   4.65E-02   6.34E+00   3.02E+00   6.96E+00   4.80E+00   9.74E-01   7.55E-01   1.02E+00   7.66E-01   5.37E-01   5.81E-01   9.66E-02   6.04E-03   1.27E-01   3.71E+00   5.82E+01   1.50E-01   1.51E-01   1.70E-01   3.61E-01   1.04E+00   1.72E-01   2.35E-01   3.81E-01   6.93E+00   6.96E+00   4.24E+00   4.84E+00   -1.14E-02   -4.44E-01   2.14E+00   1.48E+00   7.19E-02   2.91E-02   7.27E-02   9.14E-02   1.32E-01   7.95E-02   3.55E-02   1.44E+01   1.84E+01   1.54E+01   6.21E+00   9.38E-01   2.56E-01
1631   -7.93E-01   2.60E-01   1.04E-01   1.68E-01   3.27E-01   2.89E+00   4.65E-02   6.43E+00   3.02E+00   6.96E+00   4.68E+00   9.92E-01   7.55E-01   1.01E+00   7.66E-01   5.68E-01   5.76E-01   9.66E-02   6.04E-03   7.64E-02   3.71E+00   7.04E+01   7.11E-02   1.51E-01   5.97E-02   3.61E-01   1.04E+00   1.72E-01   2.35E-01   3.81E-01   6.74E+00   6.96E+00   4.24E+00   4.84E+00   -1.14E-02   -4.44E-01   2.14E+00   1.48E+00   7.19E-02   4.83E-02   3.80E-02   9.14E-02   1.29E-01   7.95E-02   3.55E-02   1.29E+01   1.84E+01   1.78E+01   6.21E+00   8.60E-01   5.71E-01
1632   -7.95E-01   1.05E-01   1.04E-01   1.01E-01   3.85E-01   2.89E+00   4.65E-02   6.91E+00   3.02E+00   6.96E+00   4.73E+00   1.01E+00   7.61E-01   9.81E-01   7.66E-01   5.37E-01   5.76E-01   1.13E-01   6.04E-03   1.27E-01   3.71E+00   7.04E+01   1.78E-01   1.51E-01   5.97E-02   3.83E-01   1.04E+00   1.72E-01   2.35E-01   3.81E-01   7.00E+00   6.96E+00   4.24E+00   4.84E+00   -1.14E-02   -4.44E-01   2.14E+00   1.48E+00   7.19E-02   6.63E-02   3.80E-02   9.14E-02   1.57E-01   7.95E-02   3.55E-02   1.15E+01   1.84E+01   1.78E+01   6.21E+00   9.28E-01   2.56E-01
1633   -7.43E-01   3.02E-01   1.04E-01   1.85E-01   4.13E-01   3.47E+00   4.65E-02   6.91E+00   3.02E+00   6.96E+00   4.73E+00   9.74E-01   7.55E-01   1.21E+00   7.66E-01   5.37E-01   5.76E-01   9.66E-02   6.04E-03   1.27E-01   3.71E+00   7.04E+01   6.65E-02   1.51E-01   3.49E-02   3.61E-01   2.12E+00   7.91E-02   2.35E-01   3.81E-01   6.68E+00   6.96E+00   4.24E+00   5.39E+00   -1.80E-01   -4.44E-01   2.14E+00   1.48E+00   7.19E-02   4.83E-02   3.80E-02   1.11E-01   1.32E-01   7.95E-02   3.55E-02   1.29E+01   1.84E+01   1.78E+01   6.21E+00   8.60E-01   4.16E-01
1634   -7.96E-01   1.05E-01   1.04E-01   1.85E-01   3.27E-01   2.89E+00   4.65E-02   6.91E+00   3.02E+00   6.96E+00   6.00E+00   9.74E-01   7.55E-01   9.81E-01   7.66E-01   5.82E-01   5.76E-01   9.66E-02   6.04E-03   1.27E-01   3.71E+00   7.04E+01   1.50E-01   1.51E-01   5.97E-02   3.61E-01   1.04E+00   1.72E-01   2.35E-01   3.81E-01   6.72E+00   6.96E+00   4.24E+00   3.64E+00   -1.14E-02   -4.44E-01   1.83E+00   1.48E+00   1.35E-01   4.83E-02   2.61E-02   5.72E-02   1.32E-01   7.95E-02   3.55E-02   1.29E+01   1.84E+01   1.78E+01   6.21E+00   8.35E-01   2.56E-01
1635   -7.93E-01   1.05E-01   1.04E-01   1.85E-01   3.27E-01   2.89E+00   4.65E-02   6.91E+00   3.02E+00   6.96E+00   4.73E+00   9.54E-01   7.55E-01   9.81E-01   6.47E-01   5.37E-01   5.76E-01   1.10E-01   6.04E-03   1.27E-01   1.00E+01   7.04E+01   1.50E-01   1.51E-01   6.11E-02   3.61E-01   1.04E+00   1.72E-01   1.49E-01   3.81E-01   6.93E+00   6.96E+00   4.24E+00   4.84E+00   -1.14E-02   -4.44E-01   2.14E+00   1.48E+00   7.19E-02   4.83E-02   3.80E-02   9.14E-02   1.32E-01   7.95E-02   3.55E-02   1.55E+01   1.84E+01   1.78E+01   6.21E+00   8.60E-01   2.44E-01
1636   -7.28E-01   1.77E-01   1.04E-01   1.85E-01   3.27E-01   3.83E+00   4.65E-02   6.91E+00   3.02E+00   6.96E+00   4.73E+00   9.74E-01   7.82E-01   9.81E-01   7.66E-01   5.37E-01   5.76E-01   8.70E-02   6.04E-03   1.14E-01   3.71E+00   4.63E+01   1.50E-01   1.51E-01   2.89E-02   3.61E-01   4.03E+00   1.72E-01   2.35E-01   3.81E-01   6.93E+00   6.96E+00   4.24E+00   4.72E+00   -1.14E-02   -3.91E-01   2.14E+00   1.48E+00   7.19E-02   3.67E-02   3.80E-02   1.92E-01   1.32E-01   7.95E-02   3.55E-02   1.29E+01   1.84E+01   1.78E+01   6.21E+00   8.60E-01   2.56E-01
1637   -7.93E-01   1.05E-01   1.04E-01   1.85E-01   3.27E-01   2.89E+00   4.65E-02   6.91E+00   3.02E+00   6.96E+00   4.73E+00   8.39E-01   7.55E-01   9.81E-01   7.18E-01   5.37E-01   5.76E-01   9.66E-02   5.21E-02   1.27E-01   3.71E+00   7.04E+01   1.50E-01   1.51E-01   5.97E-02   3.09E-01   1.04E+00   1.72E-01   2.35E-01   3.81E-01   6.93E+00   6.96E+00   3.34E+00   4.84E+00   -1.14E-02   -4.44E-01   2.14E+00   1.48E+00   5.25E-02   4.83E-02   6.14E-02   1.04E-01   1.32E-01   7.95E-02   3.55E-02   1.59E+01   1.87E+01   1.84E+01   6.21E+00   8.60E-01   2.56E-01
1638   -7.60E-01   1.05E-01   3.41E-01   1.85E-01   3.27E-01   2.89E+00   4.65E-02   6.96E+00   3.02E+00   6.96E+00   4.73E+00   8.40E-01   7.55E-01   9.81E-01   7.66E-01   5.37E-01   5.76E-01   9.66E-02   6.04E-03   1.24E-01   3.71E+00   7.04E+01   1.50E-01   1.33E-01   5.97E-02   3.61E-01   1.04E+00   1.72E-01   1.06E-01   3.81E-01   6.93E+00   5.57E+00   4.24E+00   4.84E+00   1.46E-01   -3.99E-01   2.14E+00   1.20E+00   1.07E-01   4.83E-02   3.80E-02   9.14E-02   1.32E-01   7.95E-02   3.55E-02   1.22E+01   1.84E+01   1.78E+01   6.21E+00   8.60E-01   2.56E-01
1639   -6.79E-01   1.05E-01   1.04E-01   1.85E-01   3.27E-01   2.89E+00   4.65E-02   6.91E+00   2.08E+00   6.96E+00   4.73E+00   9.74E-01   7.93E-01   9.81E-01   7.66E-01   5.37E-01   7.37E-01   9.66E-02   6.04E-03   1.93E-01   3.71E+00   8.02E+01   1.50E-01   1.51E-01   1.29E-01   2.91E-01   5.81E+00   1.72E-01   2.35E-01   3.81E-01   6.93E+00   6.96E+00   4.80E+00   5.55E+00   -1.14E-02   -4.44E-01   2.14E+00   1.48E+00   7.19E-02   4.83E-02   3.80E-02   1.42E-01   1.32E-01   1.35E-01   3.55E-02   1.29E+01   1.84E+01   1.78E+01   6.21E+00   8.60E-01   2.56E-01
1640   -7.93E-01   2.25E-01   1.04E-01   1.85E-01   3.27E-01   2.89E+00   4.65E-02   6.91E+00   3.02E+00   5.89E+00   4.73E+00   9.89E-01   7.71E-01   9.16E-01   7.66E-01   5.44E-01   5.76E-01   9.66E-02   3.19E-02   1.27E-01   3.71E+00   7.04E+01   3.23E-01   1.51E-01   5.97E-02   3.61E-01   1.04E+00   1.36E-01   2.35E-01   3.81E-01   6.93E+00   6.96E+00   4.24E+00   4.84E+00   -1.14E-02   -4.44E-01   2.14E+00   1.48E+00   1.02E-01   4.83E-02   3.80E-02   9.14E-02   1.32E-01   5.16E-02   3.55E-02   1.10E+01   1.84E+01   1.45E+01   6.21E+00   8.60E-01   2.56E-01
1641   -7.96E-01   1.05E-01   1.04E-01   1.70E-01   3.27E-01   2.81E+00   4.51E-02   6.91E+00   3.60E+00   6.96E+00   4.73E+00   9.74E-01   7.55E-01   9.81E-01   7.66E-01   5.37E-01   5.76E-01   9.66E-02   6.04E-03   1.27E-01   4.31E+00   7.04E+01   1.50E-01   1.51E-01   5.97E-02   3.61E-01   1.04E+00   1.67E-01   1.54E-01   3.81E-01   6.93E+00   6.96E+00   4.24E+00   4.84E+00   -1.14E-02   -4.44E-01   2.14E+00   1.48E+00   4.77E-02   2.16E-02   9.02E-02   9.14E-02   1.32E-01   7.95E-02   3.55E-02   1.34E+01   1.84E+01   1.15E+01   6.21E+00   8.60E-01   2.56E-01
1642   -7.99E-01   1.05E-01   1.04E-01   1.85E-01   3.27E-01   3.17E+00   5.10E-02   6.91E+00   3.02E+00   6.96E+00   4.73E+00   9.74E-01   7.55E-01   9.81E-01   7.66E-01   5.49E-01   5.76E-01   9.66E-02   6.04E-03   1.27E-01   3.71E+00   9.10E+01   1.80E-01   1.51E-01   5.97E-02   3.61E-01   1.04E+00   4.79E-02   2.35E-01   3.81E-01   6.07E+00   6.96E+00   4.24E+00   4.98E+00   -1.14E-02   -4.44E-01   2.14E+00   1.48E+00   6.15E-02   4.83E-02   3.80E-02   6.48E-02   1.32E-01   6.92E-02   3.55E-02   1.29E+01   1.87E+01   1.78E+01   3.61E+00   8.60E-01   2.56E-01
1643   -7.95E-01   1.05E-01   1.04E-01   1.85E-01   3.27E-01   3.17E+00   5.33E-02   6.91E+00   3.02E+00   6.96E+00   4.73E+00   1.01E+00   7.55E-01   9.73E-01   7.66E-01   5.49E-01   5.76E-01   9.66E-02   6.04E-03   1.27E-01   3.71E+00   9.10E+01   1.80E-01   1.51E-01   5.97E-02   3.61E-01   1.04E+00   4.79E-02   2.35E-01   4.34E-01   6.07E+00   6.96E+00   4.24E+00   4.98E+00   -1.14E-02   -4.44E-01   2.14E+00   1.48E+00   6.15E-02   4.83E-02   3.80E-02   1.06E-01   1.22E-01   6.92E-02   3.55E-02   1.29E+01   1.87E+01   1.78E+01   3.61E+00   8.60E-01   2.56E-01
1644   -7.96E-01   1.05E-01   1.04E-01   1.85E-01   3.27E-01   3.17E+00   5.10E-02   6.91E+00   3.02E+00   6.96E+00   4.73E+00   9.74E-01   7.53E-01   9.81E-01   7.66E-01   4.58E-01   5.76E-01   1.19E-01   6.04E-03   1.27E-01   3.71E+00   9.53E+01   1.80E-01   1.51E-01   5.97E-02   3.61E-01   1.04E+00   4.79E-02   2.35E-01   3.81E-01   6.07E+00   6.96E+00   3.26E+00   4.98E+00   2.11E-01   -4.44E-01   3.16E+00   1.48E+00   6.15E-02   4.83E-02   3.80E-02   6.48E-02   1.32E-01   6.92E-02   3.55E-02   1.29E+01   1.87E+01   1.78E+01   3.61E+00   8.60E-01   2.56E-01
1645   -7.83E-01   3.19E-01   1.04E-01   1.85E-01   3.27E-01   3.17E+00   5.10E-02   6.91E+00   3.02E+00   6.96E+00   4.73E+00   1.16E+00   7.55E-01   9.81E-01   7.66E-01   5.49E-01   5.76E-01   9.66E-02   6.04E-03   1.27E-01   6.08E+00   9.10E+01   1.80E-01   1.51E-01   5.09E-02   3.36E-01   3.06E+00   4.79E-02   2.35E-01   3.81E-01   6.07E+00   6.96E+00   4.21E+00   4.98E+00   -1.14E-02   -4.44E-01   2.14E+00   1.48E+00   6.15E-02   4.83E-02   3.80E-02   6.48E-02   1.32E-01   4.84E-02   3.55E-02   1.29E+01   1.99E+01   1.99E+01   3.61E+00   8.60E-01   2.56E-01
1646   -7.94E-01   1.05E-01   1.04E-01   1.85E-01   3.27E-01   3.17E+00   5.10E-02   6.91E+00   3.02E+00   6.96E+00   3.21E+00   1.13E+00   7.55E-01   9.81E-01   7.66E-01   5.49E-01   5.76E-01   9.66E-02   1.58E-02   1.27E-01   1.13E+01   9.10E+01   1.80E-01   1.51E-01   5.97E-02   3.61E-01   1.04E+00   4.79E-02   2.35E-01   3.81E-01   6.07E+00   6.96E+00   3.60E+00   4.98E+00   -1.14E-02   -4.44E-01   2.14E+00   1.34E+00   6.15E-02   4.83E-02   3.80E-02   6.48E-02   1.32E-01   5.61E-02   3.55E-02   1.29E+01   1.87E+01   1.78E+01   3.61E+00   8.60E-01   2.56E-01
1647   -7.93E-01   1.05E-01   1.04E-01   1.85E-01   3.27E-01   3.38E+00   5.10E-02   6.91E+00   3.02E+00   6.96E+00   4.73E+00   9.74E-01   7.92E-01   9.81E-01   7.66E-01   5.49E-01   5.76E-01   1.00E-01   6.04E-03   1.27E-01   3.71E+00   9.10E+01   1.80E-01   1.51E-01   5.97E-02   3.42E-01   1.04E+00   1.17E-01   2.35E-01   3.81E-01   6.07E+00   6.96E+00   4.24E+00   4.98E+00   -1.14E-02   -4.44E-01   1.92E+00   1.48E+00   8.68E-02   4.83E-02   3.80E-02   6.48E-02   1.32E-01   6.92E-02   3.55E-02   1.29E+01   1.87E+01   1.76E+01   3.61E+00   8.60E-01   3.12E-01
1648   -8.00E-01   1.05E-01   1.04E-01   1.85E-01   3.27E-01   3.17E+00   5.10E-02   6.91E+00   3.62E+00   6.96E+00   4.73E+00   9.74E-01   7.55E-01   8.40E-01   7.66E-01   5.49E-01   7.45E-01   9.66E-02   6.04E-03   1.27E-01   3.71E+00   9.10E+01   1.80E-01   1.51E-01   5.97E-02   2.81E-01   1.04E+00   1.23E-01   2.18E-01   3.81E-01   6.07E+00   6.96E+00   4.24E+00   4.98E+00   -2.58E-01   -4.44E-01   2.14E+00   1.48E+00   6.15E-02   4.83E-02   3.80E-02   6.48E-02   1.32E-01   6.92E-02   3.55E-02   1.29E+01   1.91E+01   1.78E+01   3.61E+00   8.49E-01   2.56E-01
1649   -7.98E-01   1.05E-01   1.04E-01   1.85E-01   3.27E-01   3.17E+00   5.10E-02   6.98E+00   3.62E+00   6.96E+00   4.73E+00   9.74E-01   7.55E-01   8.40E-01   7.66E-01   5.49E-01   7.45E-01   3.68E-02   6.04E-03   1.27E-01   3.71E+00   9.10E+01   1.80E-01   1.51E-01   5.97E-02   2.81E-01   1.04E+00   1.23E-01   2.18E-01   3.81E-01   6.07E+00   6.96E+00   4.24E+00   4.98E+00   -2.55E-01   -4.44E-01   2.23E+00   1.48E+00   8.63E-03   1.01E-01   3.80E-02   6.94E-02   1.32E-01   2.14E-02   3.55E-02   9.78E+00   1.91E+01   1.78E+01   3.61E+00   8.49E-01   2.56E-01
1650   -7.89E-01   1.05E-01   1.04E-01   1.85E-01   2.31E-01   3.17E+00   5.10E-02   6.91E+00   3.62E+00   6.96E+00   4.73E+00   9.74E-01   8.17E-01   8.40E-01   7.66E-01   5.49E-01   7.45E-01   9.66E-02   6.04E-03   1.27E-01   3.71E+00   9.10E+01   1.80E-01   1.43E-01   5.97E-02   2.81E-01   1.04E+00   1.62E-01   2.18E-01   3.81E-01   6.07E+00   6.96E+00   4.24E+00   5.61E+00   2.30E-01   -4.44E-01   2.14E+00   1.48E+00   6.15E-02   4.83E-02   4.16E-02   6.48E-02   1.32E-01   7.28E-02   3.57E-02   1.29E+01   1.91E+01   1.78E+01   3.61E+00   8.49E-01   2.56E-01
1651   -7.76E-01   1.05E-01   2.42E-01   1.85E-01   3.27E-01   3.17E+00   5.10E-02   6.91E+00   4.80E+00   6.96E+00   4.73E+00   9.74E-01   7.55E-01   8.40E-01   7.89E-01   5.23E-01   7.45E-01   9.66E-02   4.00E-02   1.27E-01   3.71E+00   9.10E+01   1.80E-01   1.51E-01   5.97E-02   2.68E-01   1.04E+00   2.11E-01   2.48E-01   3.81E-01   6.07E+00   5.85E+00   4.24E+00   5.19E+00   -2.58E-01   -3.51E-01   2.14E+00   1.38E+00   6.15E-02   6.25E-02   3.80E-02   6.48E-02   1.32E-01   6.92E-02   3.55E-02   1.29E+01   1.91E+01   1.78E+01   3.61E+00   8.38E-01   2.56E-01
1652   -7.98E-01   2.17E-01   1.25E-01   1.85E-01   3.27E-01   3.17E+00   5.16E-02   6.91E+00   3.62E+00   6.96E+00   4.73E+00   9.74E-01   7.55E-01   8.40E-01   7.66E-01   4.52E-01   7.45E-01   9.66E-02   6.04E-03   1.27E-01   8.59E-01   9.10E+01   1.80E-01   1.55E-01   5.97E-02   3.82E-01   1.04E+00   1.23E-01   2.18E-01   3.81E-01   5.12E+00   6.96E+00   4.24E+00   4.98E+00   -2.58E-01   -4.44E-01   2.14E+00   1.48E+00   6.15E-02   4.83E-02   3.80E-02   6.48E-02   1.14E-01   6.92E-02   3.55E-02   1.29E+01   1.91E+01   1.78E+01   3.61E+00   8.49E-01   2.56E-01
1653   -7.94E-01   1.05E-01   1.04E-01   1.85E-01   3.27E-01   3.17E+00   5.10E-02   6.91E+00   3.62E+00   4.72E+00   3.28E+00   9.01E-01   7.55E-01   8.75E-01   7.66E-01   5.49E-01   7.45E-01   5.36E-02   6.04E-03   1.27E-01   3.71E+00   9.10E+01   1.80E-01   1.51E-01   5.97E-02   2.81E-01   1.04E+00   1.23E-01   2.18E-01   3.81E-01   6.07E+00   6.69E+00   4.24E+00   4.98E+00   -2.58E-01   -2.55E-01   2.14E+00   1.48E+00   6.15E-02   4.83E-02   2.04E-02   6.48E-02   1.26E-01   6.92E-02   3.55E-02   1.88E+01   1.77E+01   1.78E+01   3.61E+00   8.88E-01   5.06E-01
1654   -7.87E-01   1.36E-01   1.04E-01   1.85E-01   2.12E-01   3.17E+00   5.23E-02   6.91E+00   3.06E+00   6.96E+00   5.13E+00   9.74E-01   7.55E-01   8.40E-01   7.66E-01   5.49E-01   7.45E-01   9.66E-02   6.04E-03   6.09E-02   3.71E+00   9.10E+01   1.73E-01   2.16E-01   5.97E-02   1.64E-01   5.53E+00   1.23E-01   2.18E-01   3.43E-01   6.07E+00   6.96E+00   4.24E+00   4.98E+00   -2.58E-01   -4.44E-01   2.14E+00   1.32E+00   6.15E-02   4.83E-02   3.80E-02   6.48E-02   1.32E-01   6.92E-02   3.55E-02   1.29E+01   1.85E+01   1.78E+01   3.61E+00   8.49E-01   2.56E-01
1655   -7.94E-01   1.05E-01   1.04E-01   3.07E-01   3.27E-01   3.17E+00   5.10E-02   7.00E+00   5.36E+00   6.96E+00   4.73E+00   9.74E-01   7.55E-01   8.40E-01   7.80E-01   5.49E-01   7.45E-01   9.66E-02   6.04E-03   1.27E-01   3.71E+00   9.10E+01   1.27E-01   1.51E-01   5.97E-02   3.40E-01   1.04E+00   1.29E-01   4.71E-02   3.81E-01   6.07E+00   6.22E+00   4.24E+00   4.98E+00   -2.58E-01   -4.44E-01   2.14E+00   1.38E+00   1.24E-01   4.83E-02   3.80E-02   9.36E-02   1.32E-01   5.11E-02   3.55E-02   1.29E+01   1.91E+01   1.78E+01   2.38E+00   8.31E-01   2.56E-01
1656   -7.97E-01   1.05E-01   1.04E-01   1.23E-01   3.27E-01   3.17E+00   5.10E-02   6.44E+00   1.31E+00   6.96E+00   4.73E+00   9.74E-01   7.55E-01   8.40E-01   7.66E-01   5.49E-01   7.45E-01   1.19E-01   6.04E-03   1.27E-01   8.18E+00   8.28E+01   1.80E-01   1.51E-01   5.97E-02   2.81E-01   1.04E+00   1.23E-01   2.18E-01   3.81E-01   6.91E+00   6.96E+00   4.24E+00   4.98E+00   -3.81E-01   -3.48E-01   2.14E+00   1.48E+00   6.15E-02   4.83E-02   6.56E-02   6.48E-02   1.32E-01   4.01E-02   3.55E-02   1.29E+01   1.91E+01   1.78E+01   3.61E+00   8.49E-01   2.56E-01
1657   -7.77E-01   1.05E-01   3.01E-01   1.74E-01   3.27E-01   3.17E+00   5.10E-02   6.91E+00   3.62E+00   6.37E+00   4.73E+00   9.74E-01   7.55E-01   8.40E-01   7.37E-01   5.49E-01   7.45E-01   9.66E-02   2.24E-02   1.58E-01   3.22E+00   9.10E+01   1.80E-01   1.51E-01   5.97E-02   2.99E-01   1.04E+00   1.23E-01   2.18E-01   3.81E-01   6.07E+00   6.96E+00   4.24E+00   4.98E+00   -2.58E-01   -4.44E-01   1.80E+00   1.48E+00   6.47E-02   4.83E-02   3.80E-02   6.48E-02   1.32E-01   6.92E-02   3.55E-02   1.29E+01   1.79E+01   1.78E+01   3.61E+00   8.97E-01   2.56E-01
1658   -7.99E-01   1.05E-01   1.04E-01   1.66E-01   1.79E-01   2.46E+00   5.10E-02   6.91E+00   3.62E+00   6.96E+00   4.73E+00   9.74E-01   7.55E-01   8.40E-01   7.13E-01   5.49E-01   7.45E-01   9.66E-02   6.04E-03   1.83E-01   3.71E+00   9.10E+01   1.80E-01   1.51E-01   5.97E-02   2.21E-01   1.04E+00   1.23E-01   2.18E-01   3.81E-01   6.07E+00   6.96E+00   4.24E+00   4.98E+00   -2.58E-01   -4.44E-01   2.14E+00   1.48E+00   6.15E-02   2.35E-02   3.80E-02   6.48E-02   1.32E-01   6.92E-02   3.55E-02   1.29E+01   1.91E+01   1.78E+01   3.61E+00   8.49E-01   2.56E-01
1659   -6.33E-01   1.05E-01   1.04E-01   2.74E-01   3.27E-01   3.17E+00   5.10E-02   6.91E+00   3.62E+00   6.96E+00   4.73E+00   9.74E-01   7.55E-01   8.40E-01   7.66E-01   5.49E-01   7.45E-01   9.66E-02   6.04E-03   1.71E-01   1.34E+01   9.10E+01   1.80E-01   2.82E-01   1.67E-01   2.76E-01   1.88E+00   8.76E-02   3.01E-01   3.11E-01   6.07E+00   6.96E+00   4.24E+00   4.98E+00   -2.58E-01   -4.44E-01   2.92E+00   1.48E+00   6.15E-02   4.83E-02   3.80E-02   6.48E-02   1.12E-01   6.92E-02   3.55E-02   1.29E+01   1.91E+01   1.78E+01   3.61E+00   8.49E-01   2.56E-01
1660   -7.88E-01   1.05E-01   1.82E-01   1.85E-01   3.27E-01   3.17E+00   5.25E-02   6.91E+00   3.62E+00   6.96E+00   4.00E+00   9.74E-01   7.55E-01   8.40E-01   7.66E-01   5.69E-01   7.45E-01   9.90E-02   6.04E-03   1.27E-01   3.71E+00   9.10E+01   1.80E-01   1.51E-01   5.97E-02   2.81E-01   1.04E+00   1.23E-01   2.18E-01   4.77E-01   4.23E+00   6.80E+00   4.24E+00   4.98E+00   -2.58E-01   -4.44E-01   2.14E+00   1.48E+00   6.15E-02   6.62E-02   3.80E-02   6.48E-02   1.32E-01   3.41E-02   3.55E-02   1.76E+01   1.75E+01   1.78E+01   3.61E+00   8.49E-01   3.37E-01
1661   -7.91E-01   1.05E-01   1.04E-01   3.11E-01   2.77E-01   3.17E+00   5.10E-02   6.91E+00   3.62E+00   6.96E+00   4.73E+00   9.74E-01   7.55E-01   8.40E-01   7.66E-01   5.49E-01   7.45E-01   8.57E-02   6.04E-03   1.27E-01   3.71E+00   9.10E+01   1.80E-01   1.51E-01   5.97E-02   2.81E-01   2.58E+00   1.23E-01   2.18E-01   3.84E-01   6.07E+00   6.96E+00   4.24E+00   4.98E+00   -2.58E-01   -4.44E-01   2.14E+00   1.47E+00   6.15E-02   4.83E-02   3.80E-02   6.48E-02   1.32E-01   6.92E-02   3.55E-02   1.09E+01   1.91E+01   1.78E+01   2.23E+00   8.45E-01   2.56E-01
