Run   obj.function   par_x01       par_x02       par_x03       par_x04       par_x05       par_x06       par_x07       par_x08       par_x09       par_x10       par_x11       par_x12       par_x13       par_x14       par_x15       par_x16       par_x17       par_x18       par_x19       par_x20       par_x21       par_x22       par_x23       par_x24       par_x25       par_x26       par_x27       par_x28       par_x29       par_x30       par_x31       par_x32       par_x33       par_x34       par_x35       par_x36       par_x37       par_x38       par_x39       par_x40       par_x41       par_x42       par_x43       par_x44       par_x45       par_x46       par_x47       par_x48       par_x49       par_x50       par_x51       par_x52       par_x53       par_x54       par_x55       par_x56       par_x57       par_x58       par_x59       par_x60       par_x61       par_x62       par_x63       par_x64       
2962  -3.541802E-01  1.034239E-01  1.065907E-01  9.996913E-01  -9.836944E-01  1.999857E-01  4.046991E-02  4.040965E+00  9.651520E-02  5.882019E+00  2.040905E+00  7.505827E-01  1.184251E+00  1.246992E+00  7.966877E-01  6.811564E-01  4.718960E-01  7.759595E-04  2.392119E-02  1.932176E-01  1.072494E+01  3.031169E+01  4.704316E-01  4.817840E-01  3.279397E-01  4.002956E-02  6.005872E+00  4.989797E-01  4.636897E-01  3.790614E-01  8.424062E-01  2.432945E-01  6.983268E+00  6.766954E+00  5.178261E+00  6.886175E+00  -4.878518E-01  -4.008972E-01  1.046216E+00  9.923340E-01  1.880259E-01  1.417217E+00  5.249821E-01  1.062136E+00  4.914534E-01  4.825691E+02  2.063249E+00  4.572146E-02  5.503032E-03  4.930139E-01  4.775977E+00  4.908619E+00  1.418214E+00  1.299278E-01  1.578659E-01  1.967835E-01  1.494115E-01  7.921210E-02  1.954370E-01  6.199845E+00  1.698937E+01  9.792445E+00  1.701462E+01  8.019710E-01  2.011501E-01  
2963  -3.540301E-01  1.034239E-01  1.065907E-01  9.996913E-01  -9.836944E-01  1.999857E-01  4.046991E-02  4.040965E+00  9.651520E-02  5.882019E+00  2.040905E+00  8.638262E-01  1.184251E+00  1.246992E+00  7.966877E-01  6.811564E-01  4.718960E-01  7.759595E-04  2.392119E-02  1.932176E-01  1.072494E+01  3.031169E+01  4.704316E-01  4.817840E-01  3.279397E-01  4.002956E-02  6.005872E+00  4.989797E-01  4.636897E-01  3.790614E-01  8.424062E-01  2.432945E-01  6.983268E+00  6.766954E+00  5.178261E+00  6.886175E+00  -4.878518E-01  -4.008972E-01  1.046216E+00  9.923340E-01  1.880259E-01  1.417217E+00  5.249821E-01  1.062136E+00  4.914534E-01  4.825691E+02  2.063249E+00  4.572146E-02  5.503032E-03  4.930139E-01  4.775977E+00  4.908619E+00  1.418214E+00  1.299278E-01  1.578659E-01  1.967835E-01  1.494115E-01  7.921210E-02  1.954370E-01  6.199845E+00  1.698937E+01  9.792445E+00  1.701462E+01  8.019710E-01  2.011501E-01  
2964  -3.538291E-01  1.034239E-01  1.065907E-01  9.996913E-01  -9.836944E-01  1.999857E-01  4.046991E-02  4.040965E+00  9.651520E-02  5.882019E+00  2.040905E+00  7.505827E-01  1.184251E+00  1.246992E+00  7.966877E-01  6.811564E-01  4.718960E-01  7.759595E-04  2.392119E-02  1.932176E-01  1.072494E+01  3.031169E+01  4.704316E-01  4.817840E-01  3.279397E-01  4.002956E-02  6.005872E+00  4.989797E-01  4.636897E-01  3.790614E-01  8.424062E-01  2.432945E-01  6.983268E+00  6.766954E+00  5.178261E+00  6.886175E+00  -4.878518E-01  -4.008972E-01  1.046216E+00  9.923340E-01  1.880259E-01  1.417217E+00  5.249821E-01  1.062136E+00  4.914534E-01  3.532771E+02  2.063249E+00  4.572146E-02  5.503032E-03  4.930139E-01  4.775977E+00  4.908619E+00  1.418214E+00  1.299278E-01  1.578659E-01  1.967835E-01  1.494115E-01  7.921210E-02  1.954370E-01  6.199845E+00  1.698937E+01  9.792445E+00  1.701462E+01  8.019710E-01  2.011501E-01  
2965  -3.541791E-01  1.034239E-01  1.065907E-01  9.996913E-01  -9.836944E-01  1.999857E-01  4.046991E-02  4.040965E+00  9.651520E-02  5.882019E+00  2.040905E+00  7.505827E-01  1.184251E+00  1.246992E+00  7.966877E-01  6.811564E-01  4.718960E-01  7.759595E-04  2.392119E-02  1.932176E-01  1.072494E+01  3.031169E+01  4.704316E-01  4.817840E-01  3.279397E-01  4.002956E-02  6.005872E+00  4.989797E-01  4.636897E-01  3.790614E-01  8.424062E-01  2.432945E-01  6.983268E+00  6.766954E+00  5.178261E+00  6.886175E+00  -4.878518E-01  -4.008972E-01  1.046216E+00  9.923340E-01  1.880259E-01  1.361189E+00  5.249821E-01  1.062136E+00  4.914534E-01  4.825691E+02  2.063249E+00  4.572146E-02  5.503032E-03  4.930139E-01  4.775977E+00  4.908619E+00  1.418214E+00  1.299278E-01  1.578659E-01  1.967835E-01  1.494115E-01  7.921210E-02  1.954370E-01  6.199845E+00  1.698937E+01  9.792445E+00  1.701462E+01  8.019710E-01  2.011501E-01  
2966  -3.541788E-01  1.034239E-01  1.065907E-01  9.996913E-01  -9.836944E-01  1.999857E-01  4.046991E-02  4.040965E+00  9.651520E-02  5.882019E+00  2.040905E+00  7.505827E-01  1.184251E+00  1.246992E+00  7.966877E-01  6.811564E-01  4.718960E-01  7.759595E-04  2.392119E-02  1.932176E-01  1.072494E+01  3.031169E+01  4.704316E-01  4.817840E-01  3.279397E-01  4.002956E-02  6.005872E+00  4.989797E-01  4.636897E-01  3.790614E-01  8.424062E-01  2.432945E-01  6.983268E+00  6.766954E+00  5.178261E+00  6.886175E+00  -4.878518E-01  -4.008972E-01  1.046216E+00  9.923340E-01  1.880259E-01  1.347394E+00  5.249821E-01  1.062136E+00  4.914534E-01  4.825691E+02  2.063249E+00  4.572146E-02  5.503032E-03  4.930139E-01  4.775977E+00  4.908619E+00  1.418214E+00  1.299278E-01  1.578659E-01  1.967835E-01  1.494115E-01  7.921210E-02  1.954370E-01  6.199845E+00  1.698937E+01  9.792445E+00  1.701462E+01  8.019710E-01  2.011501E-01  
2967  -3.541801E-01  1.034239E-01  1.065907E-01  9.996913E-01  -9.836944E-01  1.999857E-01  4.046991E-02  4.040965E+00  9.651520E-02  5.882019E+00  2.040905E+00  7.505827E-01  1.184251E+00  1.246992E+00  7.966877E-01  6.811564E-01  4.718960E-01  7.759595E-04  2.392119E-02  1.932176E-01  1.072494E+01  3.031169E+01  4.704316E-01  4.817840E-01  3.279397E-01  4.002956E-02  6.005872E+00  4.989797E-01  4.636897E-01  3.790614E-01  8.424062E-01  2.432945E-01  6.983268E+00  6.766954E+00  5.178261E+00  6.886175E+00  -4.878518E-01  -4.008972E-01  1.046216E+00  9.923340E-01  1.880259E-01  1.417217E+00  5.249821E-01  1.062136E+00  4.914534E-01  4.825691E+02  2.063249E+00  4.572146E-02  5.503032E-03  4.930139E-01  4.775977E+00  4.481165E+00  1.418214E+00  1.299278E-01  1.578659E-01  1.967835E-01  1.494115E-01  7.921210E-02  1.954370E-01  6.199845E+00  1.698937E+01  9.792445E+00  1.701462E+01  8.019710E-01  2.011501E-01  
2968  -3.541803E-01  1.034239E-01  1.065907E-01  9.996913E-01  -9.836944E-01  1.999857E-01  4.046991E-02  4.040965E+00  9.651520E-02  5.882019E+00  2.040905E+00  7.505827E-01  1.184251E+00  1.246992E+00  7.966877E-01  6.811564E-01  4.718960E-01  7.759595E-04  2.392119E-02  1.932176E-01  1.072494E+01  3.031169E+01  4.704316E-01  4.817840E-01  3.279397E-01  4.002956E-02  6.005872E+00  4.989797E-01  4.636897E-01  3.790614E-01  8.424062E-01  2.432945E-01  6.983268E+00  6.766954E+00  5.178261E+00  6.886175E+00  -4.878518E-01  -4.008972E-01  1.046216E+00  9.923340E-01  1.880259E-01  1.417217E+00  5.249821E-01  1.062136E+00  4.914534E-01  4.825691E+02  2.063249E+00  4.572146E-02  5.503032E-03  4.930139E-01  4.937744E+00  4.908619E+00  1.418214E+00  1.299278E-01  1.578659E-01  1.967835E-01  1.494115E-01  7.921210E-02  1.954370E-01  6.199845E+00  1.698937E+01  9.792445E+00  1.701462E+01  8.019710E-01  2.011501E-01  
2969  -3.540996E-01  1.034239E-01  1.065907E-01  9.996913E-01  -9.836944E-01  1.999857E-01  4.046991E-02  4.040965E+00  9.651520E-02  5.882019E+00  2.040905E+00  7.505827E-01  1.184251E+00  1.246992E+00  7.966877E-01  6.811564E-01  4.718960E-01  5.885239E-02  2.392119E-02  1.932176E-01  1.072494E+01  3.031169E+01  4.704316E-01  4.817840E-01  3.279397E-01  4.002956E-02  6.005872E+00  4.989797E-01  4.636897E-01  3.790614E-01  8.424062E-01  2.432945E-01  6.983268E+00  6.766954E+00  5.178261E+00  6.886175E+00  -4.878518E-01  -4.008972E-01  1.046216E+00  9.923340E-01  1.880259E-01  1.417217E+00  5.249821E-01  1.062136E+00  4.914534E-01  4.825691E+02  2.063249E+00  4.572146E-02  5.503032E-03  4.930139E-01  4.937744E+00  4.908619E+00  1.418214E+00  1.299278E-01  1.578659E-01  1.967835E-01  1.494115E-01  7.921210E-02  1.954370E-01  6.199845E+00  1.698937E+01  9.792445E+00  1.701462E+01  8.019710E-01  2.011501E-01  
2970  -3.540965E-01  1.034239E-01  1.065907E-01  9.996913E-01  -9.836944E-01  1.999857E-01  4.046991E-02  4.040965E+00  9.651520E-02  5.882019E+00  2.040905E+00  7.505827E-01  1.184251E+00  1.246992E+00  7.966877E-01  6.811564E-01  4.718960E-01  7.759595E-04  2.392119E-02  1.932176E-01  1.072494E+01  3.031169E+01  4.704316E-01  4.817840E-01  3.279397E-01  4.002956E-02  6.005872E+00  4.989797E-01  4.636897E-01  3.790614E-01  8.424062E-01  2.432945E-01  6.983268E+00  6.492638E+00  5.178261E+00  6.886175E+00  -4.878518E-01  -4.008972E-01  1.046216E+00  9.923340E-01  1.880259E-01  1.417217E+00  5.249821E-01  1.062136E+00  4.914534E-01  4.825691E+02  2.063249E+00  4.572146E-02  5.503032E-03  4.930139E-01  4.937744E+00  4.908619E+00  1.418214E+00  1.299278E-01  1.578659E-01  1.967835E-01  1.494115E-01  7.921210E-02  1.954370E-01  6.199845E+00  1.698937E+01  9.792445E+00  1.701462E+01  8.019710E-01  2.011501E-01  
2971  -3.536484E-01  1.034239E-01  1.065907E-01  9.996913E-01  -9.836944E-01  1.999857E-01  4.046991E-02  4.040965E+00  9.651520E-02  5.882019E+00  2.040905E+00  7.505827E-01  1.184251E+00  1.246992E+00  7.966877E-01  6.811564E-01  4.718960E-01  7.759595E-04  2.392119E-02  1.932176E-01  1.072494E+01  3.031169E+01  4.704316E-01  4.817840E-01  3.279397E-01  4.002956E-02  6.005872E+00  4.989797E-01  4.636897E-01  3.790614E-01  8.424062E-01  2.432945E-01  6.983268E+00  6.766954E+00  5.178261E+00  6.886175E+00  -4.878518E-01  -4.008972E-01  1.046216E+00  9.923340E-01  1.880259E-01  1.417217E+00  5.249821E-01  1.062136E+00  4.914534E-01  4.825691E+02  2.063249E+00  4.572146E-02  5.503032E-03  4.930139E-01  4.937744E+00  4.908619E+00  1.418214E+00  1.299278E-01  1.578659E-01  1.967835E-01  1.494115E-01  7.921210E-02  1.954370E-01  6.199845E+00  1.698937E+01  9.792445E+00  1.701462E+01  8.019710E-01  5.129077E-01  
2972  -3.541803E-01  1.034239E-01  1.065907E-01  9.996913E-01  -9.836944E-01  1.999857E-01  4.046991E-02  4.040965E+00  9.651520E-02  5.882019E+00  2.040905E+00  7.505827E-01  1.184251E+00  1.246992E+00  7.966877E-01  6.811564E-01  4.718960E-01  7.759595E-04  2.392119E-02  1.932176E-01  1.072494E+01  3.031169E+01  4.704316E-01  4.817840E-01  3.279397E-01  4.002956E-02  6.005872E+00  4.989797E-01  4.636897E-01  3.790614E-01  8.424062E-01  2.432945E-01  6.983268E+00  6.766954E+00  5.178261E+00  6.886175E+00  -4.878518E-01  -4.008972E-01  1.046216E+00  9.923340E-01  1.880259E-01  1.417217E+00  5.249821E-01  1.062136E+00  4.914534E-01  4.825691E+02  2.063249E+00  4.572146E-02  5.503032E-03  4.930139E-01  4.937744E+00  4.908619E+00  1.418214E+00  1.299278E-01  1.740621E-01  1.967835E-01  1.494115E-01  7.921210E-02  1.954370E-01  6.199845E+00  1.698937E+01  9.792445E+00  1.701462E+01  8.019710E-01  2.011501E-01  
2973  -3.541698E-01  1.034239E-01  1.065907E-01  9.996913E-01  -9.836944E-01  1.999857E-01  4.046991E-02  4.040965E+00  9.651520E-02  5.882019E+00  2.040905E+00  7.505827E-01  1.184251E+00  1.246992E+00  7.966877E-01  6.811564E-01  4.718960E-01  7.759595E-04  2.392119E-02  1.932176E-01  1.072494E+01  3.031169E+01  4.704316E-01  4.817840E-01  3.279397E-01  4.002956E-02  6.005872E+00  4.989797E-01  4.636897E-01  3.790614E-01  8.424062E-01  2.432945E-01  6.983268E+00  6.766954E+00  5.178261E+00  6.826210E+00  -4.878518E-01  -4.008972E-01  1.046216E+00  9.923340E-01  1.880259E-01  1.417217E+00  5.249821E-01  1.062136E+00  4.914534E-01  4.825691E+02  2.063249E+00  4.572146E-02  5.503032E-03  4.930139E-01  4.937744E+00  4.908619E+00  1.418214E+00  1.299278E-01  1.740621E-01  1.967835E-01  1.494115E-01  7.921210E-02  1.954370E-01  6.199845E+00  1.698937E+01  9.792445E+00  1.701462E+01  8.019710E-01  2.011501E-01  
2974  -3.514514E-01  1.034239E-01  1.065907E-01  9.996913E-01  -9.836944E-01  1.999857E-01  4.046991E-02  4.040965E+00  2.644816E-01  5.882019E+00  2.040905E+00  7.505827E-01  1.184251E+00  1.246992E+00  7.966877E-01  6.811564E-01  4.718960E-01  7.759595E-04  2.392119E-02  1.932176E-01  1.072494E+01  3.031169E+01  4.704316E-01  4.817840E-01  3.279397E-01  4.002956E-02  6.005872E+00  4.989797E-01  4.636897E-01  3.790614E-01  8.424062E-01  2.432945E-01  6.983268E+00  6.766954E+00  5.178261E+00  6.886175E+00  -4.878518E-01  -4.008972E-01  1.046216E+00  9.923340E-01  1.880259E-01  1.417217E+00  5.249821E-01  1.062136E+00  4.914534E-01  4.825691E+02  2.063249E+00  4.572146E-02  5.503032E-03  4.930139E-01  4.937744E+00  4.908619E+00  1.418214E+00  1.299278E-01  1.740621E-01  1.967835E-01  1.494115E-01  7.921210E-02  1.954370E-01  6.199845E+00  1.698937E+01  9.792445E+00  1.701462E+01  8.019710E-01  2.011501E-01  
2975  -3.535079E-01  1.034239E-01  1.065907E-01  9.996913E-01  -9.836944E-01  7.588404E-01  4.046991E-02  4.040965E+00  9.651520E-02  5.882019E+00  2.040905E+00  7.505827E-01  1.184251E+00  1.246992E+00  7.966877E-01  6.811564E-01  4.718960E-01  7.759595E-04  2.392119E-02  1.932176E-01  1.072494E+01  3.031169E+01  4.704316E-01  4.817840E-01  3.279397E-01  4.002956E-02  6.005872E+00  4.989797E-01  4.636897E-01  3.790614E-01  8.424062E-01  2.432945E-01  6.983268E+00  6.766954E+00  5.178261E+00  6.886175E+00  -4.878518E-01  -4.008972E-01  1.046216E+00  9.923340E-01  1.880259E-01  1.417217E+00  5.249821E-01  1.062136E+00  4.914534E-01  4.825691E+02  2.063249E+00  4.572146E-02  5.503032E-03  4.930139E-01  4.937744E+00  4.908619E+00  1.418214E+00  1.299278E-01  1.740621E-01  1.967835E-01  1.494115E-01  7.921210E-02  1.954370E-01  6.199845E+00  1.698937E+01  9.792445E+00  1.701462E+01  8.019710E-01  2.011501E-01  
2976  -3.540934E-01  1.034239E-01  1.065907E-01  9.996913E-01  -9.836944E-01  1.999857E-01  4.046991E-02  4.040965E+00  9.651520E-02  5.882019E+00  2.040905E+00  7.505827E-01  1.184251E+00  1.246992E+00  7.966877E-01  6.811564E-01  4.718960E-01  7.759595E-04  2.392119E-02  1.932176E-01  1.072494E+01  3.031169E+01  4.704316E-01  4.817840E-01  3.279397E-01  4.002956E-02  6.005872E+00  4.265516E-01  4.636897E-01  3.790614E-01  8.424062E-01  2.432945E-01  6.983268E+00  6.766954E+00  5.178261E+00  6.886175E+00  -4.878518E-01  -4.008972E-01  1.046216E+00  9.923340E-01  1.880259E-01  1.417217E+00  5.249821E-01  1.062136E+00  4.914534E-01  4.825691E+02  2.063249E+00  4.572146E-02  5.503032E-03  4.930139E-01  4.937744E+00  4.908619E+00  1.418214E+00  1.299278E-01  1.740621E-01  1.967835E-01  1.494115E-01  7.921210E-02  1.954370E-01  6.199845E+00  1.698937E+01  9.792445E+00  1.701462E+01  8.019710E-01  2.011501E-01  
2977  -3.542245E-01  1.034239E-01  1.065907E-01  9.996913E-01  -9.836944E-01  1.999857E-01  4.046991E-02  4.040965E+00  9.651520E-02  5.882019E+00  2.040905E+00  7.505827E-01  1.184251E+00  1.246992E+00  7.966877E-01  6.811564E-01  4.718960E-01  7.759595E-04  2.392119E-02  1.932176E-01  1.072494E+01  3.031169E+01  4.704316E-01  4.817840E-01  3.279397E-01  4.002956E-02  6.005872E+00  4.989797E-01  4.636897E-01  3.790614E-01  8.424062E-01  2.432945E-01  6.983268E+00  6.766954E+00  5.178261E+00  6.886175E+00  -4.878518E-01  -4.008972E-01  1.046216E+00  9.923340E-01  1.880259E-01  1.417217E+00  5.249821E-01  1.108718E+00  4.914534E-01  4.825691E+02  2.063249E+00  4.572146E-02  5.503032E-03  4.930139E-01  4.937744E+00  4.908619E+00  1.418214E+00  1.299278E-01  1.740621E-01  1.967835E-01  1.494115E-01  7.921210E-02  1.954370E-01  6.199845E+00  1.698937E+01  9.792445E+00  1.701462E+01  8.019710E-01  2.011501E-01  
2978  -3.527496E-01  1.034239E-01  1.065907E-01  9.996913E-01  -9.836944E-01  1.999857E-01  4.046991E-02  4.040965E+00  9.651520E-02  5.882019E+00  2.040905E+00  7.505827E-01  1.184251E+00  1.246992E+00  7.966877E-01  6.811564E-01  4.718960E-01  7.759595E-04  2.392119E-02  1.932176E-01  1.072494E+01  3.031169E+01  4.704316E-01  4.817840E-01  3.279397E-01  4.002956E-02  6.005872E+00  4.989797E-01  4.636897E-01  3.790614E-01  8.424062E-01  2.432945E-01  6.983268E+00  6.766954E+00  5.178261E+00  6.886175E+00  -4.878518E-01  -4.008972E-01  1.046216E+00  9.923340E-01  1.880259E-01  1.417217E+00  5.249821E-01  1.108718E+00  4.914534E-01  4.825691E+02  2.063249E+00  4.572146E-02  5.503032E-03  4.930139E-01  4.937744E+00  4.908619E+00  2.000447E+00  1.299278E-01  1.740621E-01  1.967835E-01  1.494115E-01  7.921210E-02  1.954370E-01  6.199845E+00  1.698937E+01  9.792445E+00  1.701462E+01  8.019710E-01  2.011501E-01  
2979  -3.542206E-01  1.034239E-01  1.065907E-01  9.996913E-01  -9.836944E-01  1.999857E-01  4.046991E-02  4.040965E+00  9.651520E-02  5.882019E+00  2.040905E+00  7.505827E-01  1.184251E+00  1.246992E+00  7.966877E-01  6.811564E-01  4.718960E-01  7.759595E-04  2.392119E-02  1.932176E-01  1.072494E+01  3.031169E+01  4.704316E-01  4.794900E-01  3.279397E-01  4.002956E-02  6.005872E+00  4.989797E-01  4.636897E-01  3.790614E-01  8.424062E-01  2.432945E-01  6.983268E+00  6.766954E+00  5.178261E+00  6.886175E+00  -4.878518E-01  -4.008972E-01  1.046216E+00  9.923340E-01  1.880259E-01  1.417217E+00  5.249821E-01  1.108718E+00  4.914534E-01  4.825691E+02  2.063249E+00  4.572146E-02  5.503032E-03  4.930139E-01  4.937744E+00  4.908619E+00  1.418214E+00  1.299278E-01  1.740621E-01  1.967835E-01  1.494115E-01  7.921210E-02  1.954370E-01  6.199845E+00  1.698937E+01  9.792445E+00  1.701462E+01  8.019710E-01  2.011501E-01  
2980  -3.446506E-01  1.034239E-01  1.065907E-01  9.996913E-01  -9.836944E-01  1.999857E-01  4.046991E-02  4.040965E+00  9.651520E-02  5.882019E+00  2.040905E+00  7.505827E-01  1.184251E+00  1.246992E+00  7.966877E-01  6.811564E-01  4.718960E-01  7.759595E-04  2.392119E-02  1.932176E-01  1.072494E+01  7.405325E+01  4.704316E-01  4.817840E-01  3.279397E-01  4.002956E-02  6.005872E+00  4.989797E-01  4.636897E-01  3.790614E-01  8.424062E-01  2.432945E-01  6.983268E+00  6.766954E+00  5.178261E+00  6.886175E+00  -4.878518E-01  -4.008972E-01  1.046216E+00  9.923340E-01  1.880259E-01  1.417217E+00  5.249821E-01  1.108718E+00  4.914534E-01  4.825691E+02  2.063249E+00  4.572146E-02  5.503032E-03  4.930139E-01  4.937744E+00  4.908619E+00  1.418214E+00  1.299278E-01  1.740621E-01  1.967835E-01  1.494115E-01  7.921210E-02  1.954370E-01  6.199845E+00  1.698937E+01  9.792445E+00  1.701462E+01  8.019710E-01  2.011501E-01  
2981  -3.541214E-01  1.034239E-01  1.065907E-01  9.996913E-01  -9.836944E-01  1.999857E-01  4.046991E-02  4.040965E+00  9.651520E-02  5.882019E+00  2.040905E+00  7.505827E-01  1.184251E+00  1.246992E+00  7.966877E-01  7.235068E-01  4.718960E-01  7.759595E-04  2.392119E-02  1.932176E-01  1.072494E+01  3.031169E+01  4.704316E-01  4.817840E-01  3.279397E-01  4.002956E-02  6.005872E+00  4.989797E-01  4.636897E-01  3.790614E-01  8.424062E-01  2.432945E-01  6.983268E+00  6.766954E+00  5.178261E+00  6.886175E+00  -4.878518E-01  -4.008972E-01  1.046216E+00  9.923340E-01  1.880259E-01  1.417217E+00  5.249821E-01  1.108718E+00  4.914534E-01  4.825691E+02  2.063249E+00  4.572146E-02  5.503032E-03  4.930139E-01  4.937744E+00  4.908619E+00  1.418214E+00  1.299278E-01  1.740621E-01  1.967835E-01  1.494115E-01  7.921210E-02  1.954370E-01  6.199845E+00  1.698937E+01  9.792445E+00  1.701462E+01  8.019710E-01  2.011501E-01  
2982  -3.536648E-01  1.034239E-01  1.065907E-01  9.996913E-01  -8.981158E-01  1.999857E-01  4.046991E-02  4.040965E+00  9.651520E-02  5.882019E+00  2.040905E+00  7.505827E-01  1.184251E+00  1.246992E+00  7.966877E-01  6.811564E-01  4.718960E-01  7.759595E-04  2.392119E-02  1.932176E-01  1.072494E+01  3.031169E+01  4.704316E-01  4.817840E-01  3.279397E-01  4.002956E-02  6.005872E+00  4.989797E-01  4.636897E-01  3.790614E-01  8.424062E-01  2.432945E-01  6.983268E+00  6.766954E+00  5.178261E+00  6.886175E+00  -4.878518E-01  -4.008972E-01  1.046216E+00  9.923340E-01  1.880259E-01  1.417217E+00  5.249821E-01  1.108718E+00  4.914534E-01  4.825691E+02  2.063249E+00  4.572146E-02  5.503032E-03  4.930139E-01  4.937744E+00  4.908619E+00  1.418214E+00  1.299278E-01  1.740621E-01  1.967835E-01  1.494115E-01  7.921210E-02  1.954370E-01  6.199845E+00  1.698937E+01  9.792445E+00  1.701462E+01  8.019710E-01  2.011501E-01  
2983  -3.541572E-01  1.034239E-01  1.065907E-01  9.996913E-01  -9.836944E-01  1.999857E-01  4.046991E-02  4.040965E+00  9.651520E-02  5.882019E+00  2.040905E+00  7.505827E-01  1.184251E+00  1.246992E+00  7.966877E-01  6.811564E-01  4.718960E-01  7.759595E-04  2.392119E-02  1.932176E-01  1.072494E+01  3.031169E+01  4.167495E-01  4.817840E-01  3.279397E-01  4.002956E-02  6.005872E+00  4.989797E-01  4.636897E-01  3.790614E-01  8.424062E-01  2.432945E-01  6.983268E+00  6.766954E+00  5.178261E+00  6.886175E+00  -4.878518E-01  -4.008972E-01  1.046216E+00  9.923340E-01  1.880259E-01  1.417217E+00  5.249821E-01  1.108718E+00  4.914534E-01  4.825691E+02  2.063249E+00  4.572146E-02  5.503032E-03  4.930139E-01  4.937744E+00  4.908619E+00  1.418214E+00  1.299278E-01  1.740621E-01  1.967835E-01  1.494115E-01  7.921210E-02  1.954370E-01  6.199845E+00  1.698937E+01  9.792445E+00  1.701462E+01  8.019710E-01  2.011501E-01  
2984  -3.540870E-01  1.034239E-01  1.065907E-01  9.996913E-01  -9.836944E-01  1.999857E-01  4.046991E-02  4.040965E+00  9.651520E-02  5.882019E+00  2.040905E+00  7.505827E-01  1.184251E+00  1.246992E+00  6.995365E-01  6.811564E-01  4.718960E-01  7.759595E-04  2.392119E-02  1.932176E-01  1.072494E+01  3.031169E+01  4.704316E-01  4.817840E-01  3.279397E-01  4.002956E-02  6.005872E+00  4.989797E-01  4.636897E-01  3.790614E-01  8.424062E-01  2.432945E-01  6.983268E+00  6.766954E+00  5.178261E+00  6.886175E+00  -4.878518E-01  -4.008972E-01  1.046216E+00  9.923340E-01  1.880259E-01  1.417217E+00  5.249821E-01  1.108718E+00  4.914534E-01  4.825691E+02  2.063249E+00  4.572146E-02  5.503032E-03  4.930139E-01  4.937744E+00  4.908619E+00  1.418214E+00  1.299278E-01  1.740621E-01  1.967835E-01  1.494115E-01  7.921210E-02  1.954370E-01  6.199845E+00  1.698937E+01  9.792445E+00  1.701462E+01  8.019710E-01  2.011501E-01  
2985  -3.437896E-01  1.034239E-01  1.065907E-01  9.996913E-01  -9.836944E-01  1.999857E-01  4.046991E-02  4.040965E+00  9.651520E-02  5.882019E+00  2.040905E+00  7.505827E-01  1.184251E+00  1.246992E+00  7.966877E-01  6.811564E-01  4.718960E-01  7.759595E-04  2.392119E-02  1.932176E-01  1.072494E+01  9.933767E+01  4.704316E-01  4.817840E-01  3.279397E-01  4.002956E-02  6.005872E+00  4.989797E-01  4.636897E-01  3.790614E-01  8.424062E-01  2.432945E-01  6.983268E+00  6.766954E+00  5.178261E+00  6.886175E+00  -4.878518E-01  -4.008972E-01  1.046216E+00  9.923340E-01  1.880259E-01  1.417217E+00  5.249821E-01  1.108718E+00  4.914534E-01  4.825691E+02  2.063249E+00  4.572146E-02  5.503032E-03  4.930139E-01  4.937744E+00  4.908619E+00  1.418214E+00  1.299278E-01  1.740621E-01  1.967835E-01  1.494115E-01  7.921210E-02  1.954370E-01  6.199845E+00  1.698937E+01  9.792445E+00  1.701462E+01  8.019710E-01  2.011501E-01  
